Task ID,Argument ID,Discussion ID,Relevance,Is Argument?
4137531024347312413,5,30335,3,True
4137531024347312413,5,30335,3,True
6991788260582868154,2,30375,3,True
6991788260582868154,2,30375,3,True
6991788260582868154,2,30375,3,True
6991788260582868154,2,30375,3,True
6991788260582868154,2,30375,2,True
3517967031697646239,6,997,2,True
3517967031697646239,6,997,3,True
3517967031697646239,6,997,2,True
3517967031697646239,6,997,2,True
3517967031697646239,6,997,3,True
-5622866819185801150,1,11848,3,False
-5622866819185801150,1,11848,1,False
-5622866819185801150,1,11848,3,False
-5622866819185801150,1,11848,3,False
-5622866819185801150,1,11848,3,False
863530133704924498,9,8173,3,True
863530133704924498,9,8173,3,True
863530133704924498,9,8173,3,True
863530133704924498,9,8173,3,True
863530133704924498,9,8173,2,True
-6845225199884381267,18,17563,2,True
-6845225199884381267,18,17563,2,True
-6845225199884381267,18,17563,3,True
-6845225199884381267,18,17563,2,True
-6845225199884381267,18,17563,3,True
-2211978797408379271,6,16547,3,True
-2211978797408379271,6,16547,3,True
-2211978797408379271,6,16547,2,False
-2211978797408379271,6,16547,3,True
-2211978797408379271,6,16547,0,False
-8181755707902409897,4,29080,2,False
-8181755707902409897,4,29080,3,True
-8181755707902409897,4,29080,2,False
-8181755707902409897,4,29080,2,True
-8181755707902409897,4,29080,3,True
-8715039199061001369,1,21791,2,True
-8715039199061001369,1,21791,2,True
-8715039199061001369,1,21791,3,True
-8715039199061001369,1,21791,2,True
-8715039199061001369,1,21791,3,True
8286750355722230858,6,19759,3,True
8286750355722230858,6,19759,2,True
8286750355722230858,6,19759,3,True
8286750355722230858,6,19759,3,True
8286750355722230858,6,19759,3,True
7407753066209712189,5,36908,3,True
7407753066209712189,5,36908,2,False
7407753066209712189,5,36908,2,True
7407753066209712189,5,36908,3,True
7407753066209712189,5,36908,1,False
-4155834685439989363,1,31601,2,True
-4155834685439989363,1,31601,3,True
-4155834685439989363,1,31601,3,True
-4155834685439989363,1,31601,3,True
-4155834685439989363,1,31601,2,True
5581714069765791777,4,43509,1,True
5581714069765791777,4,43509,3,False
5581714069765791777,4,43509,3,True
5581714069765791777,4,43509,1,False
5581714069765791777,4,43509,3,False
-1386706028860108007,1,3842,2,True
-1386706028860108007,1,3842,2,True
-1386706028860108007,1,3842,3,True
-1386706028860108007,1,3842,3,False
-1386706028860108007,1,3842,3,False
3255290785085787309,2,37002,3,False
3255290785085787309,2,37002,3,True
3255290785085787309,2,37002,3,True
3255290785085787309,2,37002,3,True
3255290785085787309,2,37002,3,True
-6462600534689701068,1,16238,3,True
-6462600534689701068,1,16238,1,False
-6462600534689701068,1,16238,2,False
-6462600534689701068,1,16238,2,True
-6462600534689701068,1,16238,3,False
6696730609910647959,1,30573,3,True
6696730609910647959,1,30573,3,True
6696730609910647959,1,30573,3,True
6696730609910647959,1,30573,3,True
6696730609910647959,1,30573,3,True
9074006306860567945,3,9276,3,True
9074006306860567945,3,9276,3,True
9074006306860567945,3,9276,3,True
9074006306860567945,3,9276,2,True
9074006306860567945,3,9276,3,True
-7532131988000418842,1,13823,1,False
-7532131988000418842,1,13823,3,True
-7532131988000418842,1,13823,3,False
-7532131988000418842,1,13823,1,False
-7532131988000418842,1,13823,2,True
-3565772309853206990,2,25341,3,True
-3565772309853206990,2,25341,3,True
-3565772309853206990,2,25341,3,True
-3565772309853206990,2,25341,2,True
-3565772309853206990,2,25341,3,True
-474005721002899475,31,35006,3,True
-474005721002899475,31,35006,3,True
-474005721002899475,31,35006,2,False
-474005721002899475,31,35006,2,False
-474005721002899475,31,35006,2,True
6000508526942571893,24,30566,1,False
6000508526942571893,24,30566,0,False
6000508526942571893,24,30566,1,False
6000508526942571893,24,30566,1,True
6000508526942571893,24,30566,0,False
9102034701664461860,5,30100,0,False
9102034701664461860,5,30100,0,False
9102034701664461860,5,30100,1,False
9102034701664461860,5,30100,0,False
9102034701664461860,5,30100,0,False
7595196760281345698,10,30100,0,False
7595196760281345698,10,30100,0,True
7595196760281345698,10,30100,3,True
7595196760281345698,10,30100,1,False
7595196760281345698,10,30100,1,False
-5559164891591639835,12,35006,1,True
-5559164891591639835,12,35006,3,True
-5559164891591639835,12,35006,2,True
-5559164891591639835,12,35006,1,False
-5559164891591639835,12,35006,1,False
2051195210372891318,18,40606,0,False
2051195210372891318,18,40606,2,True
2051195210372891318,18,40606,0,False
2051195210372891318,18,40606,2,False
2051195210372891318,18,40606,2,True
-2050643269147894741,34,30100,0,True
-2050643269147894741,34,30100,0,True
-2050643269147894741,34,30100,3,True
-2050643269147894741,34,30100,0,True
-2050643269147894741,34,30100,1,True
7265070253524440603,1,36372,3,True
7265070253524440603,1,36372,3,True
7265070253524440603,1,36372,2,True
7265070253524440603,1,36372,3,True
7265070253524440603,1,36372,0,False
-7521553072652139414,2,16589,3,True
-7521553072652139414,2,16589,2,True
-7521553072652139414,2,16589,1,True
-7521553072652139414,2,16589,3,True
-7521553072652139414,2,16589,3,True
5470244743004415985,20,30100,2,False
5470244743004415985,20,30100,1,True
5470244743004415985,20,30100,1,False
5470244743004415985,20,30100,0,True
5470244743004415985,20,30100,2,False
4163168208051335311,6,4148,3,True
4163168208051335311,6,4148,3,True
4163168208051335311,6,4148,3,True
4163168208051335311,6,4148,2,True
4163168208051335311,6,4148,3,True
-8767274812105740296,9,35006,3,True
-8767274812105740296,9,35006,1,True
-8767274812105740296,9,35006,3,True
-8767274812105740296,9,35006,3,True
-8767274812105740296,9,35006,3,True
6078123694935357061,2,33828,1,True
6078123694935357061,2,33828,3,True
6078123694935357061,2,33828,3,True
6078123694935357061,2,33828,2,True
6078123694935357061,2,33828,2,True
-359758832792981089,1,3381,1,False
-359758832792981089,1,3381,2,True
-359758832792981089,1,3381,3,False
-359758832792981089,1,3381,3,False
-359758832792981089,1,3381,3,False
8824388243492335038,6,43728,3,True
8824388243492335038,6,43728,1,True
8824388243492335038,6,43728,3,True
8824388243492335038,6,43728,0,False
8824388243492335038,6,43728,3,True
-3438197343469085045,62,1627,2,True
-3438197343469085045,62,1627,1,False
-3438197343469085045,62,1627,3,False
-3438197343469085045,62,1627,3,False
-3438197343469085045,62,1627,1,False
-1181022296659062866,18,25908,2,True
-1181022296659062866,18,25908,1,False
-1181022296659062866,18,25908,3,True
-1181022296659062866,18,25908,3,True
-1181022296659062866,18,25908,3,True
-6111607780885484265,11,25908,3,True
-6111607780885484265,11,25908,3,True
-6111607780885484265,11,25908,3,False
-6111607780885484265,11,25908,2,True
-6111607780885484265,11,25908,3,True
7056171157160965156,3,40525,3,True
7056171157160965156,3,40525,3,True
7056171157160965156,3,40525,3,True
7056171157160965156,3,40525,2,True
7056171157160965156,3,40525,0,False
-4450157300794664192,16,40525,3,True
-4450157300794664192,16,40525,3,True
-4450157300794664192,16,40525,3,False
-4450157300794664192,16,40525,3,True
-4450157300794664192,16,40525,1,False
2443862655905736702,22,40525,3,True
2443862655905736702,22,40525,3,True
2443862655905736702,22,40525,2,False
2443862655905736702,22,40525,2,False
2443862655905736702,22,40525,3,False
-7486253824658091028,24,40525,1,False
-7486253824658091028,24,40525,0,False
-7486253824658091028,24,40525,2,False
-7486253824658091028,24,40525,1,False
-7486253824658091028,24,40525,3,True
1518740415732717403,18,40525,3,False
1518740415732717403,18,40525,0,False
1518740415732717403,18,40525,2,True
1518740415732717403,18,40525,2,True
1518740415732717403,18,40525,1,False
-1310438134760067462,35,40525,3,False
-1310438134760067462,35,40525,1,True
-1310438134760067462,35,40525,3,False
-1310438134760067462,35,40525,3,True
-1310438134760067462,35,40525,2,True
8198281892048976590,7,25908,2,True
8198281892048976590,7,25908,3,False
8198281892048976590,7,25908,3,True
8198281892048976590,7,25908,3,False
8198281892048976590,7,25908,3,True
6362817788705423823,20,27244,3,True
6362817788705423823,20,27244,3,True
6362817788705423823,20,27244,1,True
6362817788705423823,20,27244,3,True
6362817788705423823,20,27244,0,True
6443192004097135105,12,41308,2,True
6443192004097135105,12,41308,2,True
6443192004097135105,12,41308,3,True
6443192004097135105,12,41308,2,True
6443192004097135105,12,41308,2,True
6498709377077090123,17,41308,2,True
6498709377077090123,17,41308,2,True
6498709377077090123,17,41308,2,True
6498709377077090123,17,41308,2,True
6498709377077090123,17,41308,2,True
-3150422245451331926,5,19017,1,True
-3150422245451331926,5,19017,2,True
-3150422245451331926,5,19017,2,True
-3150422245451331926,5,19017,2,True
-3150422245451331926,5,19017,2,False
1383439859202935352,5,14552,2,False
1383439859202935352,5,14552,1,True
1383439859202935352,5,14552,2,False
1383439859202935352,5,14552,2,True
1383439859202935352,5,14552,2,False
6984948827845080031,1,37069,2,True
6984948827845080031,1,37069,2,True
6984948827845080031,1,37069,1,True
6984948827845080031,1,37069,2,True
6984948827845080031,1,37069,2,True
5320328544003348441,5,12533,2,True
5320328544003348441,5,12533,2,True
5320328544003348441,5,12533,2,True
5320328544003348441,5,12533,2,True
5320328544003348441,5,12533,2,True
-7888092016983561289,3,38713,1,False
-7888092016983561289,3,38713,2,True
-7888092016983561289,3,38713,2,True
-7888092016983561289,3,38713,2,True
-7888092016983561289,3,38713,2,True
-7520233812457017315,5,22408,2,False
-7520233812457017315,5,22408,2,True
-7520233812457017315,5,22408,0,True
-7520233812457017315,5,22408,3,True
-7520233812457017315,5,22408,2,True
-4920192016217978114,2,13593,2,True
-4920192016217978114,2,13593,2,False
-4920192016217978114,2,13593,2,True
-4920192016217978114,2,13593,2,True
-4920192016217978114,2,13593,2,True
-8572039466234347994,6,31768,2,True
-8572039466234347994,6,31768,2,True
-8572039466234347994,6,31768,2,True
-8572039466234347994,6,31768,2,True
-8572039466234347994,6,31768,1,True
2979142633588935866,5,9086,1,True
2979142633588935866,5,9086,2,True
2979142633588935866,5,9086,1,True
2979142633588935866,5,9086,1,True
2979142633588935866,5,9086,3,True
-6361800198838920826,2,27510,2,False
-6361800198838920826,2,27510,2,False
-6361800198838920826,2,27510,2,True
-6361800198838920826,2,27510,3,False
-6361800198838920826,2,27510,2,True
1413132497125286057,1,29343,3,True
1413132497125286057,1,29343,2,True
1413132497125286057,1,29343,2,True
1413132497125286057,1,29343,2,True
1413132497125286057,1,29343,2,True
-3190452394379890603,2,32364,2,False
-3190452394379890603,2,32364,2,True
-3190452394379890603,2,32364,3,True
-3190452394379890603,2,32364,2,True
-3190452394379890603,2,32364,2,True
-4865124530936348605,30,1151,3,True
-4865124530936348605,30,1151,1,True
-4865124530936348605,30,1151,1,True
-4865124530936348605,30,1151,1,True
-4865124530936348605,30,1151,0,False
5377383722336408759,6,1039,0,False
5377383722336408759,6,1039,0,False
5377383722336408759,6,1039,3,True
5377383722336408759,6,1039,0,False
5377383722336408759,6,1039,2,True
8842679300643560029,7,1151,2,False
8842679300643560029,7,1151,0,False
8842679300643560029,7,1151,2,True
8842679300643560029,7,1151,1,False
8842679300643560029,7,1151,0,True
7187456467295061862,16,1151,2,True
7187456467295061862,16,1151,0,True
7187456467295061862,16,1151,1,False
7187456467295061862,16,1151,0,False
7187456467295061862,16,1151,0,False
1869990139156180400,5,12167,1,False
1869990139156180400,5,12167,2,True
1869990139156180400,5,12167,0,True
1869990139156180400,5,12167,0,False
1869990139156180400,5,12167,0,False
2702135871614742877,47,1151,1,True
2702135871614742877,47,1151,1,True
2702135871614742877,47,1151,1,False
2702135871614742877,47,1151,0,True
2702135871614742877,47,1151,2,True
-6453207292302445182,7,7048,0,False
-6453207292302445182,7,7048,0,False
-6453207292302445182,7,7048,0,False
-6453207292302445182,7,7048,2,False
-6453207292302445182,7,7048,2,True
-2638426250645793698,54,537,0,False
-2638426250645793698,54,537,3,True
-2638426250645793698,54,537,3,False
-2638426250645793698,54,537,1,True
-2638426250645793698,54,537,2,True
-1370872679480449025,5,33,1,False
-1370872679480449025,5,33,3,True
-1370872679480449025,5,33,0,True
-1370872679480449025,5,33,3,True
-1370872679480449025,5,33,0,False
-1482986175266674780,1,14667,1,True
-1482986175266674780,1,14667,2,True
-1482986175266674780,1,14667,0,True
-1482986175266674780,1,14667,3,True
-1482986175266674780,1,14667,2,True
1904703753070967058,1,32128,0,False
1904703753070967058,1,32128,2,True
1904703753070967058,1,32128,0,True
1904703753070967058,1,32128,2,True
1904703753070967058,1,32128,0,False
1894934686883558549,22,22177,0,False
1894934686883558549,22,22177,3,True
1894934686883558549,22,22177,2,True
1894934686883558549,22,22177,2,False
1894934686883558549,22,22177,2,True
-1450407502335925013,3,18018,0,True
-1450407502335925013,3,18018,2,True
-1450407502335925013,3,18018,2,True
-1450407502335925013,3,18018,1,True
-1450407502335925013,3,18018,3,True
3297101254983096201,4,1726,0,False
3297101254983096201,4,1726,2,False
3297101254983096201,4,1726,3,True
3297101254983096201,4,1726,2,True
3297101254983096201,4,1726,0,False
-9094940907740204436,6,9034,0,False
-9094940907740204436,6,9034,3,True
-9094940907740204436,6,9034,1,True
-9094940907740204436,6,9034,2,True
-9094940907740204436,6,9034,2,True
-6081517542483854370,12,42414,2,True
-6081517542483854370,12,42414,1,True
-6081517542483854370,12,42414,3,True
-6081517542483854370,12,42414,3,True
-6081517542483854370,12,42414,0,False
3279444387501430424,5,37492,2,True
3279444387501430424,5,37492,3,True
3279444387501430424,5,37492,0,False
3279444387501430424,5,37492,0,True
3279444387501430424,5,37492,3,True
6191141421799747621,3,27628,2,True
6191141421799747621,3,27628,0,True
6191141421799747621,3,27628,1,True
6191141421799747621,3,27628,1,False
6191141421799747621,3,27628,1,True
5843641789061093059,1,19573,0,True
5843641789061093059,1,19573,0,True
5843641789061093059,1,19573,0,True
5843641789061093059,1,19573,0,False
5843641789061093059,1,19573,0,False
1388563335192515215,3,21425,0,True
1388563335192515215,3,21425,0,True
1388563335192515215,3,21425,0,True
1388563335192515215,3,21425,2,True
1388563335192515215,3,21425,2,False
-5404041147642903756,4,1817,3,True
-5404041147642903756,4,1817,0,True
-5404041147642903756,4,1817,1,True
-5404041147642903756,4,1817,0,True
-5404041147642903756,4,1817,3,True
-2603841099445471756,1,25565,0,True
-2603841099445471756,1,25565,0,True
-2603841099445471756,1,25565,0,True
-2603841099445471756,1,25565,0,False
-2603841099445471756,1,25565,2,True
-5509781943250538201,10,1308,0,False
-5509781943250538201,10,1308,0,False
-5509781943250538201,10,1308,2,False
-5509781943250538201,10,1308,2,True
-5509781943250538201,10,1308,1,True
8125418795439502933,2,41840,0,True
8125418795439502933,2,41840,0,False
8125418795439502933,2,41840,0,False
8125418795439502933,2,41840,3,False
8125418795439502933,2,41840,3,True
5806866070222928244,5,33283,3,True
5806866070222928244,5,33283,3,False
5806866070222928244,5,33283,3,True
5806866070222928244,5,33283,2,True
5806866070222928244,5,33283,2,True
-5489917978130124274,1,4054,3,True
-5489917978130124274,1,4054,2,False
-5489917978130124274,1,4054,1,True
-5489917978130124274,1,4054,3,True
-5489917978130124274,1,4054,0,False
-200092856645086998,1,17770,2,True
-200092856645086998,1,17770,0,True
-200092856645086998,1,17770,2,False
-200092856645086998,1,17770,1,True
-200092856645086998,1,17770,1,True
8489606095664413946,5,15331,0,True
8489606095664413946,5,15331,2,True
8489606095664413946,5,15331,1,True
8489606095664413946,5,15331,3,False
8489606095664413946,5,15331,3,True
-2613313769885496114,6,31115,0,True
-2613313769885496114,6,31115,2,True
-2613313769885496114,6,31115,0,True
-2613313769885496114,6,31115,1,True
-2613313769885496114,6,31115,1,True
6434949211315847986,2,24320,0,True
6434949211315847986,2,24320,0,True
6434949211315847986,2,24320,2,False
6434949211315847986,2,24320,2,True
6434949211315847986,2,24320,3,True
-4203161415589362351,2,19798,2,True
-4203161415589362351,2,19798,0,False
-4203161415589362351,2,19798,0,True
-4203161415589362351,2,19798,2,True
-4203161415589362351,2,19798,2,True
8194288743494994019,1,24492,0,True
8194288743494994019,1,24492,2,True
8194288743494994019,1,24492,0,True
8194288743494994019,1,24492,0,True
8194288743494994019,1,24492,1,True
-3224239344284152601,4,38646,0,True
-3224239344284152601,4,38646,0,True
-3224239344284152601,4,38646,0,False
-3224239344284152601,4,38646,1,True
-3224239344284152601,4,38646,2,True
3694038050257036600,2,37268,0,False
3694038050257036600,2,37268,1,True
3694038050257036600,2,37268,0,False
3694038050257036600,2,37268,0,True
3694038050257036600,2,37268,1,True
-5010689446899489701,1,20182,0,False
-5010689446899489701,1,20182,0,False
-5010689446899489701,1,20182,2,True
-5010689446899489701,1,20182,1,False
-5010689446899489701,1,20182,3,False
-6296297160408564957,7,20182,2,False
-6296297160408564957,7,20182,1,False
-6296297160408564957,7,20182,0,False
-6296297160408564957,7,20182,3,False
-6296297160408564957,7,20182,1,False
-2408461603489284556,5,36962,3,False
-2408461603489284556,5,36962,1,False
-2408461603489284556,5,36962,1,False
-2408461603489284556,5,36962,0,False
-2408461603489284556,5,36962,2,True
-1325768470240695301,7,42549,2,True
-1325768470240695301,7,42549,0,False
-1325768470240695301,7,42549,2,True
-1325768470240695301,7,42549,3,True
-1325768470240695301,7,42549,3,True
-9188211313940269481,3,519,1,True
-9188211313940269481,3,519,2,True
-9188211313940269481,3,519,0,False
-9188211313940269481,3,519,2,True
-9188211313940269481,3,519,2,True
5983750605273525076,32,4425,3,True
5983750605273525076,32,4425,1,True
5983750605273525076,32,4425,1,False
5983750605273525076,32,4425,2,True
5983750605273525076,32,4425,1,False
4505946982127582641,2,38038,1,True
4505946982127582641,2,38038,1,True
4505946982127582641,2,38038,3,True
4505946982127582641,2,38038,0,False
4505946982127582641,2,38038,3,True
5456002273237940702,24,42549,3,True
5456002273237940702,24,42549,3,True
5456002273237940702,24,42549,1,False
5456002273237940702,24,42549,3,True
5456002273237940702,24,42549,3,True
1741635589918553800,2,14005,2,True
1741635589918553800,2,14005,2,True
1741635589918553800,2,14005,3,True
1741635589918553800,2,14005,3,True
1741635589918553800,2,14005,3,True
4517423325992672486,1,42703,2,True
4517423325992672486,1,42703,3,True
4517423325992672486,1,42703,3,True
4517423325992672486,1,42703,2,True
4517423325992672486,1,42703,1,True
-8493880162678417170,14,42549,3,True
-8493880162678417170,14,42549,3,True
-8493880162678417170,14,42549,2,True
-8493880162678417170,14,42549,3,True
-8493880162678417170,14,42549,1,True
-860471868357421527,1,36962,2,True
-860471868357421527,1,36962,1,True
-860471868357421527,1,36962,1,True
-860471868357421527,1,36962,3,True
-860471868357421527,1,36962,3,True
-841281014628279327,11,42760,2,True
-841281014628279327,11,42760,3,False
-841281014628279327,11,42760,1,True
-841281014628279327,11,42760,2,False
-841281014628279327,11,42760,2,True
749711742050511581,8,29365,3,True
749711742050511581,8,29365,2,True
749711742050511581,8,29365,2,True
749711742050511581,8,29365,2,True
749711742050511581,8,29365,3,True
-4185965808401933540,6,42760,3,True
-4185965808401933540,6,42760,1,False
-4185965808401933540,6,42760,2,True
-4185965808401933540,6,42760,0,True
-4185965808401933540,6,42760,0,True
3417512867633343649,13,30771,1,True
3417512867633343649,13,30771,0,True
3417512867633343649,13,30771,3,True
3417512867633343649,13,30771,3,True
3417512867633343649,13,30771,0,False
-8977799809565802196,16,17992,3,True
-8977799809565802196,16,17992,3,True
-8977799809565802196,16,17992,2,True
-8977799809565802196,16,17992,3,True
-8977799809565802196,16,17992,2,True
3698864260110008023,17,25233,0,False
3698864260110008023,17,25233,2,True
3698864260110008023,17,25233,2,True
3698864260110008023,17,25233,1,True
3698864260110008023,17,25233,1,False
-7712661041066049801,24,17369,2,False
-7712661041066049801,24,17369,3,False
-7712661041066049801,24,17369,1,True
-7712661041066049801,24,17369,0,True
-7712661041066049801,24,17369,2,False
-2033626689829430043,12,17369,0,False
-2033626689829430043,12,17369,2,False
-2033626689829430043,12,17369,0,False
-2033626689829430043,12,17369,2,True
-2033626689829430043,12,17369,1,False
1643173154043506900,3,6910,1,True
1643173154043506900,3,6910,1,True
1643173154043506900,3,6910,1,False
1643173154043506900,3,6910,2,False
1643173154043506900,3,6910,2,True
-2500350472496709076,12,28774,2,True
-2500350472496709076,12,28774,3,True
-2500350472496709076,12,28774,1,True
-2500350472496709076,12,28774,3,False
-2500350472496709076,12,28774,3,True
-7625628893454489847,2,7474,2,True
-7625628893454489847,2,7474,3,True
-7625628893454489847,2,7474,3,True
-7625628893454489847,2,7474,3,True
-7625628893454489847,2,7474,2,True
-415246892980154827,19,35456,2,True
-415246892980154827,19,35456,3,True
-415246892980154827,19,35456,2,True
-415246892980154827,19,35456,3,True
-415246892980154827,19,35456,1,False
-2680277365524417182,7,13720,2,True
-2680277365524417182,7,13720,2,True
-2680277365524417182,7,13720,3,False
-2680277365524417182,7,13720,2,True
-2680277365524417182,7,13720,3,True
1583141996727372221,4,5220,3,True
1583141996727372221,4,5220,3,True
1583141996727372221,4,5220,3,True
1583141996727372221,4,5220,3,True
1583141996727372221,4,5220,2,True
-4779514688931276677,13,23029,3,True
-4779514688931276677,13,23029,2,True
-4779514688931276677,13,23029,3,True
-4779514688931276677,13,23029,2,False
-4779514688931276677,13,23029,3,True
6646338204528473115,20,35456,2,True
6646338204528473115,20,35456,1,True
6646338204528473115,20,35456,3,True
6646338204528473115,20,35456,3,True
6646338204528473115,20,35456,3,True
-3188191184523542840,27,35456,3,True
-3188191184523542840,27,35456,1,False
-3188191184523542840,27,35456,2,False
-3188191184523542840,27,35456,2,True
-3188191184523542840,27,35456,2,True
7766430214762941216,6,8624,1,True
7766430214762941216,6,8624,3,True
7766430214762941216,6,8624,3,True
7766430214762941216,6,8624,0,False
7766430214762941216,6,8624,3,True
5946535786734515590,8,35098,2,True
5946535786734515590,8,35098,1,True
5946535786734515590,8,35098,3,True
5946535786734515590,8,35098,3,True
5946535786734515590,8,35098,3,True
-8656470873514954358,1,41347,0,False
-8656470873514954358,1,41347,2,False
-8656470873514954358,1,41347,1,False
-8656470873514954358,1,41347,2,True
-8656470873514954358,1,41347,0,True
-424979049218915930,1,26185,2,True
-424979049218915930,1,26185,3,True
-424979049218915930,1,26185,2,True
-424979049218915930,1,26185,2,True
-424979049218915930,1,26185,3,True
-2814246698584685337,1,11782,3,True
-2814246698584685337,1,11782,2,True
-2814246698584685337,1,11782,1,False
-2814246698584685337,1,11782,3,True
-2814246698584685337,1,11782,2,False
671977041283334192,6,43194,3,True
671977041283334192,6,43194,3,True
671977041283334192,6,43194,3,True
671977041283334192,6,43194,1,True
671977041283334192,6,43194,3,True
6166789577632045698,2,6841,2,True
6166789577632045698,2,6841,0,False
6166789577632045698,2,6841,3,True
6166789577632045698,2,6841,1,False
6166789577632045698,2,6841,3,True
-4372233783290549096,3,911,3,True
-4372233783290549096,3,911,2,True
-4372233783290549096,3,911,2,True
-4372233783290549096,3,911,2,True
-4372233783290549096,3,911,2,True
4945803870244959859,5,24031,3,True
4945803870244959859,5,24031,3,True
4945803870244959859,5,24031,2,True
4945803870244959859,5,24031,3,True
4945803870244959859,5,24031,2,True
1404629747520896161,1,3344,2,True
1404629747520896161,1,3344,2,True
1404629747520896161,1,3344,2,True
1404629747520896161,1,3344,0,False
1404629747520896161,1,3344,3,True
347552760948309960,6,43097,0,False
347552760948309960,6,43097,3,True
347552760948309960,6,43097,2,True
347552760948309960,6,43097,2,True
347552760948309960,6,43097,2,True
-1244659605712790532,4,10712,3,True
-1244659605712790532,4,10712,3,True
-1244659605712790532,4,10712,3,True
-1244659605712790532,4,10712,1,False
-1244659605712790532,4,10712,3,True
7770880354076782491,8,3303,2,True
7770880354076782491,8,3303,1,True
7770880354076782491,8,3303,3,True
7770880354076782491,8,3303,3,True
7770880354076782491,8,3303,2,True
8135621119788191721,2,9620,2,True
8135621119788191721,2,9620,2,False
8135621119788191721,2,9620,2,True
8135621119788191721,2,9620,2,True
8135621119788191721,2,9620,3,True
2467851469862441507,1,31986,2,True
2467851469862441507,1,31986,2,True
2467851469862441507,1,31986,3,True
2467851469862441507,1,31986,1,True
2467851469862441507,1,31986,3,True
-1887956052239203655,1,14078,3,False
-1887956052239203655,1,14078,1,False
-1887956052239203655,1,14078,2,True
-1887956052239203655,1,14078,2,True
-1887956052239203655,1,14078,1,False
-5760397430699174558,7,4194,3,True
-5760397430699174558,7,4194,0,False
-5760397430699174558,7,4194,3,True
-5760397430699174558,7,4194,3,True
-5760397430699174558,7,4194,2,True
-7589880174694005178,5,4194,2,True
-7589880174694005178,5,4194,2,False
-7589880174694005178,5,4194,2,True
-7589880174694005178,5,4194,0,False
-7589880174694005178,5,4194,3,True
3346510646690349133,2,20895,1,False
3346510646690349133,2,20895,0,False
3346510646690349133,2,20895,0,True
3346510646690349133,2,20895,2,True
3346510646690349133,2,20895,0,False
7484081486575579825,3,995,0,False
7484081486575579825,3,995,1,True
7484081486575579825,3,995,1,False
7484081486575579825,3,995,0,False
7484081486575579825,3,995,0,False
-638034782803742082,41,24563,0,False
-638034782803742082,41,24563,2,True
-638034782803742082,41,24563,3,True
-638034782803742082,41,24563,3,True
-638034782803742082,41,24563,3,True
-2511120207541603973,3,13118,0,False
-2511120207541603973,3,13118,3,False
-2511120207541603973,3,13118,0,False
-2511120207541603973,3,13118,2,False
-2511120207541603973,3,13118,0,False
-6142801609979403614,3,26789,1,False
-6142801609979403614,3,26789,0,False
-6142801609979403614,3,26789,3,True
-6142801609979403614,3,26789,2,True
-6142801609979403614,3,26789,2,True
-5824542390458747797,7,8930,2,True
-5824542390458747797,7,8930,1,False
-5824542390458747797,7,8930,1,True
-5824542390458747797,7,8930,0,True
-5824542390458747797,7,8930,3,True
-7449119262820732690,5,2925,3,True
-7449119262820732690,5,2925,1,True
-7449119262820732690,5,2925,2,True
-7449119262820732690,5,2925,2,True
-7449119262820732690,5,2925,0,True
-2958995725092968493,4,995,0,False
-2958995725092968493,4,995,0,False
-2958995725092968493,4,995,2,True
-2958995725092968493,4,995,2,False
-2958995725092968493,4,995,0,False
339774340510490885,1,39228,2,True
339774340510490885,1,39228,0,False
339774340510490885,1,39228,3,True
339774340510490885,1,39228,3,True
339774340510490885,1,39228,0,False
638266959059555042,1,22556,1,True
638266959059555042,1,22556,1,True
638266959059555042,1,22556,3,True
638266959059555042,1,22556,0,False
638266959059555042,1,22556,0,True
-8700937374002070939,20,42041,3,True
-8700937374002070939,20,42041,2,True
-8700937374002070939,20,42041,3,True
-8700937374002070939,20,42041,3,True
-8700937374002070939,20,42041,3,False
3222085684127528484,4,10831,2,True
3222085684127528484,4,10831,1,True
3222085684127528484,4,10831,3,True
3222085684127528484,4,10831,0,True
3222085684127528484,4,10831,2,True
6662590670679718743,4,26186,0,True
6662590670679718743,4,26186,2,False
6662590670679718743,4,26186,0,True
6662590670679718743,4,26186,2,True
6662590670679718743,4,26186,3,True
-8743824040694646179,1,3062,0,True
-8743824040694646179,1,3062,0,True
-8743824040694646179,1,3062,0,True
-8743824040694646179,1,3062,3,True
-8743824040694646179,1,3062,0,True
7581085964734449179,3,39969,0,True
7581085964734449179,3,39969,1,True
7581085964734449179,3,39969,2,True
7581085964734449179,3,39969,2,True
7581085964734449179,3,39969,0,True
266267206739043280,7,24700,0,True
266267206739043280,7,24700,0,False
266267206739043280,7,24700,0,False
266267206739043280,7,24700,2,True
266267206739043280,7,24700,0,False
4308095158670622561,1,12807,2,True
4308095158670622561,1,12807,0,False
4308095158670622561,1,12807,3,True
4308095158670622561,1,12807,2,True
4308095158670622561,1,12807,2,False
-1161810576705297334,14,11861,3,True
-1161810576705297334,14,11861,2,True
-1161810576705297334,14,11861,2,True
-1161810576705297334,14,11861,2,True
-1161810576705297334,14,11861,0,True
-1623877595418144745,8,39969,3,True
-1623877595418144745,8,39969,1,True
-1623877595418144745,8,39969,0,False
-1623877595418144745,8,39969,1,True
-1623877595418144745,8,39969,0,False
-2837311402534584113,3,11928,2,True
-2837311402534584113,3,11928,0,True
-2837311402534584113,3,11928,2,False
-2837311402534584113,3,11928,0,False
-2837311402534584113,3,11928,0,False
-539277736885284739,8,1068,0,False
-539277736885284739,8,1068,1,True
